title,price,sqm,rooms,postcode,landlord
DER BALLON - PROVISIONSFREI FÜR DEN MIETER - Ankommen und abheben - ERSTBEZUG - NATURNAHES WOHNEN NAHE DER SEESTADT ASPERN,776.41,57,2,1220,EHL Immobilien GmbH
DER BALLON - PROVISIONSFREI FÜR DEN MIETER - Ankommen und abheben - ERSTBEZUG - NATURNAHES WOHNEN NAHE DER SEESTADT ASPERN,773.31,56,2,1220,EHL Immobilien GmbH
DER BALLON - PROVISIONSFREI FÜR DEN MIETER - Ankommen und abheben - ERSTBEZUG - NATURNAHES WOHNEN NAHE DER SEESTADT ASPERN,766.42,56,2,1220,EHL Immobilien GmbH
Das Forsthaus 11 - ERSTBEZUG nahe der Donau - WINTERAKTION: 1. MONAT MIETZINSFREI,795.01,44,2,1200,EHL Immobilien GmbH
Das Forsthaus 11 - ERSTBEZUG nahe der Donau! - WINTERAKTION: 1. MONAT MIETZINSFREI,795.01,43,2,1200,EHL Immobilien GmbH
Breitenlee - Lindenhof - Erstbezug! 42 freifinanzierte Mietwohnungen - in den Größen von ca. 39m² bis ca. 90m².,760.62,45,2,1220,LIFTL Immobilien GmbH
Breitenlee - Lindenhof - Erstbezug! 42 freifinanzierte Mietwohnungen - in den Größen von ca. 39m² bis ca. 90m².,698.19,44,2,1220,LIFTL Immobilien GmbH
"Helle Mietwohnung, Nähe Auhofstraße, Grünruhelage für Singles oder Pärchen",989.25,73,2,1130,KYRA Immobilien GmbH
2-Zi mit Loggia und Balkon im 4. OG - TOP 452 (AB MÄRZ),849,46,2,1210,Raum Real Immobilien GmbH
urban gelegene 2-Zimmer Wohnung mit Balkon nähe Bahnhof Floridsdorf!,899.12,45,2,1210,RAAB & Partner Immobilien Gesellschaft m.b.H.
Das Forsthaus 11 - ERSTBEZUG nahe der Donau - WINTERAKTION: 1. MONAT MIETZINSFREI,750.83,37,2,1200,EHL Immobilien GmbH
"Neuwertige Innenhof-Gartenwohnung mit moderner Komplettküche! Nähe Millennium City, Handelskai U6 und Donau!",841.25,50,2,1200,teamneunzehn-Gruppe
"+JETZT 1 MONAT GRATIS MIETE SICHERN+ U-Bahn S-Bahn Nähe + 2-ZIMMER* ERSTBEZUG+ HOCHWERTIG+ BALKON 7,21m² + TOP KÜCHE + ZENTRALE LAGE + TIEFGARAGE +",798.5,47,2,1210,Posch Immobilien
PROVISIONSFREI | 2 Zimmer Wohnung mit hofseitiger Loggia | Top 64 | Perfektastraße 11 | 1230 Wien,898.52,52,2,1230,EKAZENT Management GmbH
PROV. FREI!! FastErstbezug m. Balkon/ Garage beim Theater/ Josefstadt!,1370,71,3,1080,Privat
"Kompakte, gut angebundene 2 Zi mit Balkon - PROVISIONSFREI",749.01,45,2,1220,ADVANTA - Immobilienvermittlungs GmbH
"2,5 Zimmerwohnung in guter Lage",1036.11,75,2,1060,Brucer Immobilen e.U.
Wohnung 1050 voll möbliert - KEINE MAKLERPROVISION,950,48,2,1050,Privat
NEU: Extravagantes Wohnen in 1010 Wien - 4 Zimmer - Lichtdurchflutet,1749,102,4,1010,AR AUSTREAL Immobilien e.U.
"9,Perfekt angebundene, sonnige 2-Zimmer-Wohnung unmöbliert mit Französischen Balkon!(Tiefgarage vorhanden)",840,54,NA,1090,Real Immo Wien
Belvedere/Prachtvolle DG Wohnung mit Blick auf Wien in einem alten Herrenhaus.,3000.13,129,4,1030,Real Immo Wien
"EXKLUSIVE Dachgeschosswohnung mit Garten- provisionsfrei, Diesterweggasse 31, 1140 Wien - Top 77",2816,113,4,1140,BUWOG Group GmbH
KLOSTERNEUBURGERSTRASSE: SINGLEWOHNUNG OPTIONAL MIT GARAGENPLATZ,524.71,30,1,1200,RealBuero Sabine Steinecker
"2,5 Zimmerwohnung in guter Lage",1036.11,75,2,1060,Brucer Immobilen e.U.
ERSTER MONAT MIETZINSFREI - PROVISIONSFREI FÜR DEN MIETER: Idealer Pärchentraum - ERSTBEZUG,798,49,2,1110,EHL Immobilien GmbH
HIGH FIFTEEN: LEBEN SIE LIEBER AUSSICHTSREICH,1399,69,3,1150,KT FINE LIVING GmbH
Moderne Neubauwohnung mit Balkon in Ruhelage,649,40,2,1210,Hubner Immobilien
"Energieeffizientes, gut angebundenes 2 Zi Raumwunder - PROVISIONSFREI",799,40,2,1050,ADVANTA - Immobilienvermittlungs GmbH
"U + S-Bahn vor der Tür, sparsames 1 Zi-Raumwunder - PROVISIONSFREI",645,37,NA,1110,ADVANTA - Immobilienvermittlungs GmbH
"1030! Gut aufgeteilte, sanierte 3-Zimmer Wohnung mit zwei Terrassen ab Jänner 23!",1958.97,103,3,1030,Steindl & Herzel Immobilien OG
"Geblergasse nahe U6!!! Schicke 2-Zimmer Neubauwohnung, HOFSEITIG RUHIG!!!",749.5,46,2,1170,Hubner Immobilien
Ruhige 2-Zimmer Wohnung in Penzing zu vermieten!,650,59,2,1140,Triple u - Wu Immobilien GmbH
ERSTBEZUG! Großzügige 3-Zimmer Wohnung,1369.01,69,3,1140,EHL Immobilien GmbH
WINTERAKTION: 1. MONAT MIETZINSFREI: Das Forsthaus 11 - ERSTBEZUG nahe der Donau!,839.95,45,2,1200,EHL Immobilien GmbH
WINTERAKTION: 1. MONAT MIETZINSFREI: Das Forsthaus 11 - ERSTBEZUG nahe der Donau,845.01,45,2,1200,EHL Immobilien GmbH
THE METROPOLITAN - PROVISIONSFREI FÜR DEN MIETER - Modern Living im belebten Sonnwendviertel! ++ ERSTBEZUG ++,1100.02,64,1,1100,EHL Immobilien GmbH
FIRST MONTH RENT-FREE - THE GREEN HEART OF SIMMERING - Commission-free for the renter,715.25,45,1,1110,EHL Immobilien GmbH
ERSTER MONAT MIETZINSFREI - Ideale 2 Zimmer-Dachgeschosswohnung - PROVISONSFREIER ERSTBEZUG IM GRÜNEN HERZ SIMMERINGS  ,950,59,2,1110,EHL Immobilien GmbH
ERSTER MONAT MIETZINSFREI - Schönes Zusammenleben im Grünen - ERSTBEZUG in Simmering -Provisionsfrei für den Mieter,798.33,48,2,1110,EHL Immobilien GmbH
ERSTER MONAT MIETZINSFREI - PROVISIONSFREI FÜR DEN MIETER - EINZIEHEN UND AUFLEBEN IM WOHNGARTEN - DAS GRÜNE HERZ SIMMERINGS,798,48,2,1110,EHL Immobilien GmbH
Ruhige 2 Zimmerwohnung - 2 Minuten zum Bahnhof Meidling / U6,849,52,2,1120,EHL Immobilien GmbH
"Ruhige Gemeindewohnung, 1-Zimmer",387.83,43,1,1120,Privat
Top 2 Zimmerwohnung mit wunderschönem Balkon in Floridsdorf!,849,56,2,1210,EHL Immobilien GmbH
EDUART-Die Kunst des Wohnens: Premium 2-Zimmer NEUBAU-ERSTBEZUG mit ca. 8m² Balkon! (8/11),829,38,2,1180,Adonia Immobilien GmbH
Schöne Altbauwohnung / Nähe Hanuschkrankenhaus Ideal für 2er WG oder Familie,856.44,73,2,1160,Gewerblicher Anbieter
NEU: ZENTRAL WOHNEN - 2 ZIMMER WOHNUNG - Thaliastraße,730,56,2,1160,AR AUSTREAL Immobilien e.U.
PROVISIONSFREI! DONAUBLICK! ERSTBEZUG! 1. STOCK! RUHIG! HELLE 2 ZIMMER MIT 6m² BALKON! EINBAUKÜCH!,895,45,2,1220,Assimmo GmbH
Das Forsthaus 11 - ERSTBEZUG nahe der Donau - WINTERAKTION: 1. MONAT MIETZINSFREI,798,43,2,1200,EHL Immobilien GmbH
Neuwertige 2-Raum-DG-Wohnung mit Einbauküche in Wien,678,44,2,1090,Privat
"Heller 2-Zimmer-Altbau mit hofseitigem Schlafzimmer 1140 Wien, Österreich",600.24,44,2,1140,Privat
NEUE 2 Zimmerwohnung - 3 Minuten zur Ubahn U1 Reumannplatz,773.51,53,2,1100,EHL Immobilien GmbH
Über den Dächern Wiens - Fernblick inklusive!,590,42,2,1210,SMK Immo Treuhand GmbH
ERSTER MONAT MIETZINSFREI - Top-Erstbezugswohnung mit perfekter Anbindung in die Innenstadt - PROVISIONSFREI FÜR DEN MIETER,798,49,2,1110,EHL Immobilien GmbH
Schöne 4-Zimmer-Neubauwohnung | bodentiefe Fenstertüren in jedem Zimmer (BO24T21),2495,149,4,1090,Immobiliaris GmbH
AM DONAUKAI - EIN WOHNJUWEL AM WASSER - PROVISIONSFREIER NEUBAUTRAUM,749,37,1,1200,teamneunzehn-Gruppe
AM DONAUKAI - EIN WOHNJUWEL AM WASSER - PROVISIONSFREIER NEUBAUTRAUM,798.93,37,1,1200,teamneunzehn-Gruppe
moderne 2-Zimmer-Wohnung in toller Lage auf 10 Jahre zur Vermietung,929.9,44,2,1020,s REAL - Wien
AM DONAUKAI - EIN WOHNJUWEL AM WASSER - PROVISIONSFREIER NEUBAUTRAUM,749,37,1,1200,teamneunzehn-Gruppe
AM DONAUKAI - EIN WOHNJUWEL AM WASSER - PROVISIONSFREIER NEUBAUTRAUM,799,37,1,1200,teamneunzehn-Gruppe
*Single oder Pärchenhit mit Terrasse am Kagraner Platz*Ab 1.3.2023 bezugsfrei*,949.21,61,2,1220,teamneunzehn-Gruppe
Das Forsthaus 11 - ERSTBEZUG nahe der schönen Donau - WINTERAKTION: 1. MONAT MIETZINSFREI,785,42,2,1200,EHL Immobilien GmbH
# SQ - SANIERTE NEUBAUWOHNUNG DIREKT BEIM PRATERSTERN --- 3.LIFTSTOCK,1682.09,95,3,1020,STADTQUARTIER Home
Das Forsthaus 11 - ERSTBEZUG nahe der Donau - WINTERAKTION: 1. MONAT MIETZINSFREI,779.89,43,2,1200,EHL Immobilien GmbH
EDUART-Die Kunst des Wohnens: Premium 2-Zimmer NEUBAU-ERSTBEZUG mit ca. 8m² Balkon! (8/20),999,47,2,1180,Adonia Immobilien GmbH
Gemeindewohnung 3 Zimmer Direktvergabe,650,67,3,1210,Privat
"KLASSISCHE ALTBAUWOHNUNG mitten im 13.Bezirk, 3 Zimmer um 1.049.--",1048.74,76,3,1130,OTTO IMMOBILIEN GRUPPE
PROVISIONSFREI - ERSTBEZUG - 2 Zimmergartenwohnung im Sonnwendviertel!,939.99,49,2,1100,EHL Immobilien GmbH
FRANZ JOSEPH - PROVISIONSFREI FÜR DEN MIETER - Smarte Terrassenwohnung beim Helmut Zilk Park,860,42,2,1100,EHL Immobilien GmbH
TRAUMAUSSICHTEN IM 33. STOCK! Provisionsfrei,850.28,55,2,1100,IMMOcontract Immobilien Vermittlung GmbH
ERSTER MONAT MIETZINSFREI - Schönes Zusammenleben im Grünen - ERSTBEZUG in Simmering - Provisionsfrei für den Mieter,798,48,2,1110,EHL Immobilien GmbH
WINTERAKTION: 1. MONAT MIETZINSFREI: Das Forsthaus 11 - ERSTBEZUG nahe der Donau,805,43,2,1200,EHL Immobilien GmbH
2 Zimmerwohnung mit Balkon im grünen WILDGARTEN,799,50,2,1120,EHL Immobilien GmbH
WINTERAKTION: 1. MONAT MIETZINSFREI: Das Forsthaus 11 - ERSTBEZUG nahe der Donau,765,45,2,1200,EHL Immobilien GmbH
Das Forsthaus 11 - ERSTBEZUG nahe der Donau - WINTERAKTION: 1. MONAT MIETZINSFREI,763.79,41,2,1200,EHL Immobilien GmbH
Wohnen über den Dächern von Wien,1022.36,57,2,1100,EHL Immobilien GmbH
WINTERAKTION: 1. MONAT MIETZINSFREI: Das Forsthaus 11 - ERSTBEZUG nahe der schönen Donau,824.99,45,2,1200,EHL Immobilien GmbH
Das Forsthaus 11 - ERSTBEZUG nahe der schönen Donau! - WINTERAKTION: 1. MONAT MIETZINSFREI,765,41,2,1200,EHL Immobilien GmbH
Das Forsthaus 11 - ERSTBEZUG nahe der Donau - WINTERAKTION: 1. MONAT MIETZINSFREI,795,43,2,1200,EHL Immobilien GmbH
WINTERAKTION: 1. MONAT MIETZINSFREI: Das Forsthaus 11 - ERSTBEZUG nahe der Donau,825.01,44,2,1200,EHL Immobilien GmbH
"MOLLARDGASSE, U4/U6-Nähe, 54 m2 Neubau inkl. 5 m2 Loggia, 2 Zimmer, Komplettküche, Parketten, Wannenbad, 3. Liftstock",951.76,54,2,1060,ROS Realitäten Vermittlung OEG
Frisch renovierte 3-Zimmerwohnung im 16. Bezirk,943.1,76,3,1160,Dr. Funk Immobilien GmbH & Co KG
*Single oder Pärchenhit beim Währinger Schubertpark*Ab sofort inkl Küche verfügbar*,768,50,2,1180,teamneunzehn-Gruppe
*Single oder Pärchenhit in zentraler Lage nähe Stadthalle*Ab sofort inkl Küche verfügbar*,919.99,47,2,1070,teamneunzehn-Gruppe
*JZG 37* - Wunderbare Erstbezugswohnungen im Herzen von Jedlersdorf,1049,69,2,1210,teamneunzehn-Gruppe
*JZG 37* - Wunderbare Erstbezugswohnungen im Herzen von Jedlersdorf,825,56,2,1210,teamneunzehn-Gruppe
*JZG 37* - Wunderbare Erstbezugswohnungen im Herzen von Jedlersdorf,1299,73,3,1210,teamneunzehn-Gruppe
*JZG 37* - Wunderbare Erstbezugswohnungen im Herzen von Jedlersdorf,949,51,2,1210,teamneunzehn-Gruppe
*JZG 37* - Wunderbare Erstbezugswohnungen im Herzen von Jedlersdorf,1399,80,3,1210,teamneunzehn-Gruppe
*JZG 37* - Wunderbare Erstbezugswohnungen im Herzen von Jedlersdorf,1099,69,3,1210,teamneunzehn-Gruppe
*JZG 37* - Wunderbare Erstbezugswohnungen im Herzen von Jedlersdorf,949,57,2,1210,teamneunzehn-Gruppe
*JZG 37* - Wunderbare Erstbezugswohnungen im Herzen von Jedlersdorf,849,48,2,1210,teamneunzehn-Gruppe
*JZG 37* - Wunderbare Erstbezugswohnungen im Herzen von Jedlersdorf,849,45,2,1210,teamneunzehn-Gruppe
*JZG 37* - Wunderbare Erstbezugswohnungen im Herzen von Jedlersdorf,1148.99,70,3,1210,teamneunzehn-Gruppe
ERSTER MONAT MIETZINSFREI - PROVISIONSFREI FÜR DEN MIETER: Perfekt aufgeteilte Wohnung mit Balkon,797.56,48,2,1110,EHL Immobilien GmbH
TOPWOHNUNG - WENIGE SCHRITTE VOM SCHLOSS BELVEDERE ENTFERNT,945.24,54,2,1040,IMMOBILIEN Sabine Klein e.U.
"Tolle 2 Zimmerwohnung Nähe Donauinsel, mit Balkon und Einbauküche, ab sofort verfügbar! Mit Fitnessraum und Sauna im Wohnhaus, jetzt anfragen!!",899,51,NA,1020,teamneunzehn-Gruppe
"PROVISIONSFREIER ERSTBEZUG! Fußbodenheizung, Ausblick und Balkon!",1014.78,61,2,1100,IMMOcontract Immobilien Vermittlung GmbH
4 Zimmer Altbauwohnung in Grünruhelage! - PROVISIONSFREI FÜR DEN MIETER,1790,140,4,1030,EHL Immobilien GmbH
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,759.83,46,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,789.84,44,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,819.51,48,2,1220,teamneunzehn-Gruppe
"Südseitige, sonnige Terrassen-Dachgeschoss-Wohnung - Nähe HTL Rennweg!!",949,46,2,1030,Hubner Immobilien
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,819.51,48,2,1220,teamneunzehn-Gruppe
"Südseitige, sonnige Terrassen-Dachgeschoss-Wohnung - Nähe HTL Rennweg!!",949,46,2,1030,Hubner Immobilien
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,789.98,45,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,809.58,46,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,789.84,44,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,759.41,46,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,769.98,46,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,769.98,46,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,759.62,46,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,759.62,46,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,789.81,45,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,789.58,45,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,789.86,43,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,759.62,46,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,759.87,46,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,759.78,47,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,789.81,45,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,759.87,46,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,769.51,41,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,789.81,45,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,769.98,46,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,889.9,50,2,1220,teamneunzehn-Gruppe
ERSTER MONAT MIETZINSFREI - Traumhafte Erstbezugswohnung - PROVISIONSFREI FÜR DEN MIETER,1109,74,1,1110,EHL Immobilien GmbH
ERSTER MONAT MIETZINSFREI - Provisionsfrei für den Mieter - AUFFLEBEN IM WOHNGARTEN,876,53,2,1110,EHL Immobilien GmbH
FIRST MONTH RENT-FREE - Dreamlike first occupancy apartment - PROVISION-FREE FOR THE RENTER,730,45,1,1110,EHL Immobilien GmbH
PROVISIONSFREIER ERSTBEZUG - MODERN WOHNEN ZWISCHEN STADT UND NATUR,794.99,48,1,1230,EHL Immobilien GmbH
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,779.85,48,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,789.81,45,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,759.83,46,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,899.5,50,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,809.52,46,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,809.77,46,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,809.72,46,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,809.72,46,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,819.89,45,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,759.49,45,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,789.58,45,2,1220,teamneunzehn-Gruppe
Energie sparen und im Neubau wohnen! PROVISIONSFREI + 2 Monate mietfrei nur im Hrachowina - Nähe U1 Kagraner Platz,769.62,48,2,1220,teamneunzehn-Gruppe
ERSTER MONAT MIETZINSFREI - Top-Erstbezugswohnungen mit perfekter Anbindung in die Innenstadt -Provisionsfrei für den Mieter,798,48,2,1110,EHL Immobilien GmbH
SCHÖNE ZWEI ZIMMER-WOHNUNG IN DER GUDRUNSTRASSE !,723.97,67,2,1100,Realkanzlei Dr.Wirth GmbH
MIETWOHNUNG IN DER SCHMALZHOFGASSE NÄHE MARIAHIFERSTRASSE !,983.02,80,3,1060,Realkanzlei Dr.Wirth GmbH
MÖBLIERTE DREI ZIMMER WOHNUNG IN FAVORITEN!,844.12,70,3,1100,Realkanzlei Dr.Wirth GmbH
TRAUMHAFTER - ERSTBEZUG IN SIMMERING ! NÄHE U 3 !,751.16,69,2,1110,Realkanzlei Dr.Wirth GmbH
Luxus-ERSTBEZUG im City Center!!! HOCHHAUS HERRENGASSE!!!!,2775.25,95,2,1010,Hubner Immobilien
"5. OG, hofseitig und ruhig!!! Single-Wohnung mit optimaler Verkehrsanbindung",599,34,1,1200,Hubner Immobilien
Pärchenhit in Donaunähe,720,43,2,1200,RAAB & Partner Immobilien Gesellschaft m.b.H.
Einziehen und Wohlfühlen im Schweizertal 16!,2649.2,138,4,1130,EHL Immobilien GmbH
Schweizertal 16 - Familiäres Wohnen im idyllischen Ober Sankt Veit!,999,53,2,1130,EHL Immobilien GmbH
"ab sofort: praktisch aufgeteilte, klimatisierte DG-Wohnung (2 Zi.) mit Terrasse Nähe Nussdorf",1190,61,2,1190,Mittelsmann Philipp Sulek GmbH
Das Forsthaus 11 - ERSTBEZUG nahe der schönen Donau - WINTERAKTION: 1. MONAT MIETZINSFREI,785,42,2,1200,EHL Immobilien GmbH
"2-Zimmer-Neubauwohnung inkl Komplettküche, Loggia Außenfläche und Kellerabteil / E107 Top 2-41",699.99,43,2,1220,Haring Immobilien Treuhand GmbH
Nähe U4 Margaretengürtel - 2 Zimmer Neubau im 5. Stock (ohne Lift),550,55,2,1120,BRI Immobilienmakler GmbH
* ZWEI-ZIMMER * MIT FREIFLAECHE * 13.ETAGE * LAKESIDE * WIEN DONAUSTADT * TRAUMHAFTE MIETWOHNUNG,1022.66,67,2,1220,DECUS Immobilien GmbH
PROVISIONSFREI - SCHÖPFL ECK - NEU AM MARKT - FLORIDSDORF BAHNHOF - FLORIDSDORFER WASSERPARK,899,52,2,1210,teamneunzehn-Gruppe
1180// Schöne 2-Zimmer Wohnung in Währing mit Loggia!!,815.72,59,2,1180,Ursula Sattmann Immobilien
***PROVISIONSFREI - SCHÖPFL ECK - NEU AM MARKT - FLORIDSDORF BAHNHOF - FLORIDSDORFER WASSERPARK***,899,52,2,1210,teamneunzehn-Gruppe
ERSTER MONAT MIETZINSFREI - PROVISIONSFREIER ERSTBEZUG: Einzigartige Wohnatmosphäre im Herzen Simmerings,798,49,2,1110,EHL Immobilien GmbH
PROVISIONSFREIER ERSTBEZUG - MODERN WOHNEN ZWISCHEN STADT UND NATUR,745,44,1,1230,EHL Immobilien GmbH
ERSTER MONAT MIETZINSFREI - Schönes Zusammenleben im Grünen - ERSTBEZUG in Simmering - Provisionsfrei für den Mieter,797.56,48,2,1110,EHL Immobilien GmbH
ERSTER MONAT MIETZINSFREI - WOHNGARTEN - ERSTBEZUG - PROVISIONSFREI FÜR DEN MIETER,798.55,48,2,1110,EHL Immobilien GmbH
ZWEITWOHNSITZ FÜR SPORTLICHE SINGELS,499.5,36,2,1130,Privat
Wohntraum mit sonniger Dachterrasse!,990,61,2,1150,Wohn3 Team GmbH
LEOPOLD XXI - schöne 2-Zimmerwohnung - Provisionsfrei für den Mieter!,749,42,2,1210,EHL Immobilien GmbH
LEOPOLD XXI - ideal geschnittene 2 Zimmerwohnung mit Balkon - Provisionsfrei für den Mieter!,749,42,2,1210,EHL Immobilien GmbH
Das Forsthaus 11 - ERSTBEZUG nahe der Donau! - WINTERAKTION: 1. MONAT MIETZINSFREI,774.21,38,2,1200,EHL Immobilien GmbH
"Sonnige 3 Zimmer Neubauwohnung, perfekte Aufteilung - WG GEEIGNET",849,59,3,1140,IMMO AGENCY GmbH
LEOPOLD XXI - moderner Erstbezug - Wohnen im 21. - Provisionsfrei für den Mieter!,990,58,3,1210,EHL Immobilien GmbH
LEOPOLD XXI - ideal aufgeteilte 2-Zimmerwohnung mit Terrasse - Provisionsfrei für den Mieter!,846,50,2,1210,EHL Immobilien GmbH
Wunderschöne Dachgeschosswohnung im 3. Bezirk zum Mieten,2300,130,NA,1030,IMMOcontract Immobilien Vermittlung GmbH
ERSTER MONAT MIETZINSFREI - Perfekte Anbindung in die Innenstadt - PROVISIONSFREI FÜR DEN MIETER,917,62,2,1110,EHL Immobilien GmbH
ERSTER MONAT MIETZINSFREI - Perfekte Anbindung in die Innenstadt - PROVISIONSFREI FÜR DEN MIETER,917,62,2,1110,EHL Immobilien GmbH
"tolle 2 zimmer wohnung mit direktem u bahn zugang, provisionsfrei",895,55,2,1100,Privat
"! ERSTBEZUG NACH SANIERUNG - HELLE 2 ZI-DG-WOHNUNG, U4/U6, UNBEFRISTET!""",678.2,60,2,1200,ERA RES Real Estate Service GmbH
Ruhige 1 Zimmer-Wohnung im Grünen Wiens mit perfekter Anbindung ins Zentrum,641.82,40,1,1170,IMMOBILIENBOUTIQUE
Apartment mit Balkon und Fernblick im 19.Stock,748,45,2,1210,EHL Immobilien GmbH
Top 2-Zimmerwohnung mit Balkon!,885,51,2,1210,EHL Immobilien GmbH
"Wirklich nette, ruhige Zweizimmerwohnung mit hofseitigem Balkon Nähe U1",697,46,2,1220,Balogh Immobilien Gmbh
ERSTER MONAT MIETZINSFREI - Provisionsfrei für den Mieter - AUFFLEBEN IM WOHNGARTEN,1400,94,1,1110,EHL Immobilien GmbH
UNBEFRISTETE ALTBAUWOHNUNG FÜR SPORTLICHE IN DER ALSERBACHSTRASSE - NÄHE LIECHTENSTEINPARK,694.49,52,2,1090,RealBuero Sabine Steinecker
